날짜,요일,품목,구분,단위,발주,기초재고,수요,실판매,결품,폐기,기말재고,폐기_kg,탄소_kgCO2e,폐기_비용_원
2022-04-19,화,모카/초콜릿 소스,원재료,mL,0,1690,540,540,0,0,1150,0.0,0.0,0.0
2022-04-19,화,에스프레소 원두,원재료,g,0,7382,1926,1926,0,0,5456,0.0,0.0,0.0
2022-04-19,화,우유,원재료,mL,34800,9460,14740,14740,0,0,29520,0.0,0.0,0.0
2022-04-19,화,휘핑크림,원재료,g,400,110,180,180,0,0,330,0.0,0.0,0.0
2022-04-20,수,치킨 토마토 치즈 샌드위치,완제품,개,33,0,14,14,0,19,0,4.275,26.0775,57000.0
2022-04-20,수,단호박 에그 샌드위치,완제품,개,25,0,12,12,0,13,0,2.47,7.657,36400.0
2022-04-20,수,크루아상,완제품,개,45,0,22,22,0,23,0,1.38,6.7344,34500.0
2022-04-20,수,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2022-04-20,수,그린티 파우더,원재료,g,0,700,240,240,0,0,460,0.0,0.0,0.0
2022-04-20,수,모카/초콜릿 소스,원재료,mL,0,1150,480,480,0,0,670,0.0,0.0,0.0
2022-04-20,수,에스프레소 원두,원재료,g,0,5456,1800,1800,0,0,3656,0.0,0.0,0.0
2022-04-20,수,우유,원재료,mL,0,29520,13320,13320,0,0,16200,0.0,0.0,0.0
2022-04-20,수,휘핑크림,원재료,g,0,330,160,160,0,0,170,0.0,0.0,0.0
2022-04-21,목,치킨 토마토 치즈 샌드위치,완제품,개,33,0,16,16,0,17,0,3.825,23.3325,51000.0
2022-04-21,목,단호박 에그 샌드위치,완제품,개,25,0,12,12,0,13,0,2.47,7.657,36400.0
2022-04-21,목,크루아상,완제품,개,45,0,21,21,0,24,0,1.44,7.0272,36000.0
2022-04-21,목,뉴욕 치즈 케이크,완제품,개,17,8,8,8,0,0,17,0.0,0.0,0.0
2022-04-21,목,그린티 파우더,원재료,g,4200,460,260,260,0,0,4400,0.0,0.0,0.0
2022-04-21,목,모카/초콜릿 소스,원재료,mL,4300,670,540,540,0,0,4430,0.0,0.0,0.0
2022-04-21,목,에스프레소 원두,원재료,g,8400,3656,1926,1926,0,0,10130,0.0,0.0,0.0
2022-04-21,목,우유,원재료,mL,28000,16200,13700,13700,0,0,30500,0.0,0.0,0.0
2022-04-21,목,휘핑크림,원재료,g,400,170,180,180,0,0,390,0.0,0.0,0.0
2022-04-22,금,치킨 토마토 치즈 샌드위치,완제품,개,25,0,21,21,0,4,0,0.9,5.49,12000.0
2022-04-22,금,단호박 에그 샌드위치,완제품,개,18,0,15,15,0,3,0,0.57,1.767,8400.0
2022-04-22,금,크루아상,완제품,개,33,0,30,30,0,3,0,0.18,0.8784,4500.0
2022-04-22,금,뉴욕 치즈 케이크,완제품,개,0,17,11,11,0,0,6,0.0,0.0,0.0
2022-04-22,금,그린티 파우더,원재료,g,0,4400,360,360,0,0,4040,0.0,0.0,0.0
2022-04-22,금,모카/초콜릿 소스,원재료,mL,0,4430,720,720,0,0,3710,0.0,0.0,0.0
2022-04-22,금,에스프레소 원두,원재료,g,0,10130,2412,2412,0,0,7718,0.0,0.0,0.0
2022-04-22,금,우유,원재료,mL,0,30500,18080,18080,0,0,12420,0.0,0.0,0.0
2022-04-22,금,휘핑크림,원재료,g,0,390,240,240,0,0,150,0.0,0.0,0.0
2022-04-23,토,치킨 토마토 치즈 샌드위치,완제품,개,22,0,22,22,0,0,0,0.0,0.0,0.0
2022-04-23,토,단호박 에그 샌드위치,완제품,개,17,0,17,17,0,0,0,0.0,0.0,0.0
2022-04-23,토,크루아상,완제품,개,35,0,31,31,0,4,0,0.24,1.1712,6000.0
2022-04-23,토,뉴욕 치즈 케이크,완제품,개,13,6,12,12,0,0,7,0.0,0.0,0.0
2022-04-23,토,그린티 파우더,원재료,g,0,4040,400,400,0,0,3640,0.0,0.0,0.0
2022-04-23,토,모카/초콜릿 소스,원재료,mL,0,3710,780,780,0,0,2930,0.0,0.0,0.0
2022-04-23,토,에스프레소 원두,원재료,g,0,7718,2808,2808,0,0,4910,0.0,0.0,0.0
2022-04-23,토,우유,원재료,mL,31800,12420,20280,20280,0,0,23940,0.0,0.0,0.0
2022-04-23,토,휘핑크림,원재료,g,400,150,260,260,0,0,290,0.0,0.0,0.0
2022-04-24,일,치킨 토마토 치즈 샌드위치,완제품,개,33,0,15,15,0,18,0,4.05,24.705,54000.0
2022-04-24,일,단호박 에그 샌드위치,완제품,개,25,0,11,11,0,14,0,2.66,8.246,39200.0
2022-04-24,일,크루아상,완제품,개,45,0,21,21,0,24,0,1.44,7.0272,36000.0
2022-04-24,일,뉴욕 치즈 케이크,완제품,개,0,7,7,7,0,0,0,0.0,0.0,0.0
2022-04-24,일,그린티 파우더,원재료,g,0,3640,280,280,0,0,3360,0.0,0.0,0.0
2022-04-24,일,모카/초콜릿 소스,원재료,mL,0,2930,540,540,0,0,2390,0.0,0.0,0.0
2022-04-24,일,에스프레소 원두,원재료,g,0,4910,1926,1926,0,0,2984,0.0,0.0,0.0
2022-04-24,일,우유,원재료,mL,0,23940,13920,13920,0,0,10020,0.0,0.0,0.0
2022-04-24,일,휘핑크림,원재료,g,0,290,180,180,0,0,110,0.0,0.0,0.0
2022-04-25,월,치킨 토마토 치즈 샌드위치,완제품,개,33,0,17,17,0,16,0,3.6,21.96,48000.0
2022-04-25,월,단호박 에그 샌드위치,완제품,개,25,0,12,12,0,13,0,2.47,7.657,36400.0
2022-04-25,월,크루아상,완제품,개,45,0,23,23,0,22,0,1.32,6.4416,33000.0
2022-04-25,월,뉴욕 치즈 케이크,완제품,개,25,0,8,8,0,0,17,0.0,0.0,0.0
2022-04-25,월,그린티 파우더,원재료,g,0,3360,300,300,0,0,3060,0.0,0.0,0.0
2022-04-25,월,모카/초콜릿 소스,원재료,mL,0,2390,540,540,0,0,1850,0.0,0.0,0.0
2022-04-25,월,에스프레소 원두,원재료,g,9000,2984,1980,1980,0,0,10004,0.0,0.0,0.0
2022-04-25,월,우유,원재료,mL,34200,10020,14540,14540,0,0,29680,0.0,0.0,0.0
2022-04-25,월,휘핑크림,원재료,g,400,110,180,180,0,0,330,0.0,0.0,0.0
2022-04-26,화,치킨 토마토 치즈 샌드위치,완제품,개,33,0,16,16,0,17,0,3.825,23.3325,51000.0
2022-04-26,화,단호박 에그 샌드위치,완제품,개,25,0,12,12,0,13,0,2.47,7.657,36400.0
2022-04-26,화,크루아상,완제품,개,45,0,24,24,0,21,0,1.26,6.1488,31500.0
2022-04-26,화,뉴욕 치즈 케이크,완제품,개,0,17,8,8,0,0,9,0.0,0.0,0.0
2022-04-26,화,그린티 파우더,원재료,g,0,3060,300,300,0,0,2760,0.0,0.0,0.0
2022-04-26,화,모카/초콜릿 소스,원재료,mL,0,1850,540,540,0,0,1310,0.0,0.0,0.0
2022-04-26,화,에스프레소 원두,원재료,g,0,10004,1908,1908,0,0,8096,0.0,0.0,0.0
2022-04-26,화,우유,원재료,mL,0,29680,14340,14340,0,0,15340,0.0,0.0,0.0
2022-04-26,화,휘핑크림,원재료,g,0,330,180,180,0,0,150,0.0,0.0,0.0
2022-04-27,수,치킨 토마토 치즈 샌드위치,완제품,개,33,0,15,15,0,18,0,4.05,24.705,54000.0
2022-04-27,수,단호박 에그 샌드위치,완제품,개,25,0,10,10,0,15,0,2.85,8.835,42000.0
2022-04-27,수,크루아상,완제품,개,45,0,20,20,0,25,0,1.5,7.32,37500.0
2022-04-27,수,뉴욕 치즈 케이크,완제품,개,16,9,7,7,0,2,16,0.2,2.56,7000.0
2022-04-27,수,그린티 파우더,원재료,g,0,2760,260,260,0,0,2500,0.0,0.0,0.0
2022-04-27,수,모카/초콜릿 소스,원재료,mL,0,1310,480,480,0,0,830,0.0,0.0,0.0
2022-04-27,수,에스프레소 원두,원재료,g,0,8096,1818,1818,0,0,6278,0.0,0.0,0.0
2022-04-27,수,우유,원재료,mL,28900,15340,13340,13340,0,0,30900,0.0,0.0,0.0
2022-04-27,수,휘핑크림,원재료,g,400,150,160,160,0,0,390,0.0,0.0,0.0
2022-04-28,목,치킨 토마토 치즈 샌드위치,완제품,개,33,0,16,16,0,17,0,3.825,23.3325,51000.0
2022-04-28,목,단호박 에그 샌드위치,완제품,개,25,0,10,10,0,15,0,2.85,8.835,42000.0
2022-04-28,목,크루아상,완제품,개,45,0,20,20,0,25,0,1.5,7.32,37500.0
2022-04-28,목,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2022-04-28,목,그린티 파우더,원재료,g,0,2500,260,260,0,0,2240,0.0,0.0,0.0
2022-04-28,목,모카/초콜릿 소스,원재료,mL,4200,830,480,480,0,0,4550,0.0,0.0,0.0
2022-04-28,목,에스프레소 원두,원재료,g,0,6278,1800,1800,0,0,4478,0.0,0.0,0.0
2022-04-28,목,우유,원재료,mL,0,30900,13540,13540,0,0,17360,0.0,0.0,0.0
2022-04-28,목,휘핑크림,원재료,g,0,390,160,160,0,0,230,0.0,0.0,0.0
2022-04-29,금,치킨 토마토 치즈 샌드위치,완제품,개,33,0,16,16,0,17,0,3.825,23.3325,51000.0
2022-04-29,금,단호박 에그 샌드위치,완제품,개,25,0,12,12,0,13,0,2.47,7.657,36400.0
2022-04-29,금,크루아상,완제품,개,45,0,24,24,0,21,0,1.26,6.1488,31500.0
2022-04-29,금,뉴욕 치즈 케이크,완제품,개,17,8,8,8,0,0,17,0.0,0.0,0.0
2022-04-29,금,그린티 파우더,원재료,g,0,2240,300,300,0,0,1940,0.0,0.0,0.0
2022-04-29,금,모카/초콜릿 소스,원재료,mL,0,4550,540,540,0,0,4010,0.0,0.0,0.0
2022-04-29,금,에스프레소 원두,원재료,g,7500,4478,1980,1980,0,0,9998,0.0,0.0,0.0
2022-04-29,금,우유,원재료,mL,26900,17360,14540,14540,0,0,29720,0.0,0.0,0.0
2022-04-29,금,휘핑크림,원재료,g,300,230,180,180,0,50,300,0.05,0.306,350.0
2022-04-30,토,치킨 토마토 치즈 샌드위치,완제품,개,33,0,20,20,0,13,0,2.925,17.8425,39000.0
2022-04-30,토,단호박 에그 샌드위치,완제품,개,25,0,15,15,0,10,0,1.9,5.89,28000.0
2022-04-30,토,크루아상,완제품,개,45,0,29,29,0,16,0,0.96,4.6848,24000.0
2022-04-30,토,뉴욕 치즈 케이크,완제품,개,0,17,9,9,0,0,8,0.0,0.0,0.0
2022-04-30,토,그린티 파우더,원재료,g,0,1940,340,340,0,0,1600,0.0,0.0,0.0
2022-04-30,토,모카/초콜릿 소스,원재료,mL,0,4010,690,690,0,0,3320,0.0,0.0,0.0
2022-04-30,토,에스프레소 원두,원재료,g,0,9998,2466,2466,0,0,7532,0.0,0.0,0.0
2022-04-30,토,우유,원재료,mL,0,29720,17480,17480,0,0,12240,0.0,0.0,0.0
2022-04-30,토,휘핑크림,원재료,g,0,300,230,230,0,0,70,0.0,0.0,0.0
2022-05-01,일,치킨 토마토 치즈 샌드위치,완제품,개,33,0,20,20,0,13,0,2.925,17.8425,39000.0
2022-05-01,일,단호박 에그 샌드위치,완제품,개,25,0,15,15,0,10,0,1.9,5.89,28000.0
2022-05-01,일,크루아상,완제품,개,45,0,26,26,0,19,0,1.14,5.5632,28500.0
2022-05-01,일,뉴욕 치즈 케이크,완제품,개,17,8,9,9,0,0,16,0.0,0.0,0.0
2022-05-01,일,그린티 파우더,원재료,g,0,1600,340,340,0,0,1260,0.0,0.0,0.0
2022-05-01,일,모카/초콜릿 소스,원재료,mL,0,3320,660,660,0,0,2660,0.0,0.0,0.0
2022-05-01,일,에스프레소 원두,원재료,g,0,7532,2538,2538,0,0,4994,0.0,0.0,0.0
2022-05-01,일,우유,원재료,mL,32000,12240,18500,18500,0,0,25740,0.0,0.0,0.0
2022-05-01,일,휘핑크림,원재료,g,500,70,220,220,0,0,350,0.0,0.0,0.0
2022-05-02,월,치킨 토마토 치즈 샌드위치,완제품,개,33,0,16,16,0,17,0,3.825,23.3325,51000.0
2022-05-02,월,단호박 에그 샌드위치,완제품,개,25,0,12,12,0,13,0,2.47,7.657,36400.0
2022-05-02,월,크루아상,완제품,개,45,0,22,22,0,23,0,1.38,6.7344,34500.0
2022-05-02,월,뉴욕 치즈 케이크,완제품,개,0,16,8,8,0,0,8,0.0,0.0,0.0
2022-05-02,월,그린티 파우더,원재료,g,0,1260,300,300,0,0,960,0.0,0.0,0.0
2022-05-02,월,모카/초콜릿 소스,원재료,mL,0,2660,600,600,0,0,2060,0.0,0.0,0.0
2022-05-02,월,에스프레소 원두,원재료,g,0,4994,2016,2016,0,0,2978,0.0,0.0,0.0
2022-05-02,월,우유,원재료,mL,0,25740,15100,15100,0,0,10640,0.0,0.0,0.0
2022-05-02,월,휘핑크림,원재료,g,0,350,200,200,0,0,150,0.0,0.0,0.0
2022-05-03,화,치킨 토마토 치즈 샌드위치,완제품,개,33,0,15,15,0,18,0,4.05,24.705,54000.0
2022-05-03,화,단호박 에그 샌드위치,완제품,개,25,0,11,11,0,14,0,2.66,8.246,39200.0
2022-05-03,화,크루아상,완제품,개,45,0,23,23,0,22,0,1.32,6.4416,33000.0
2022-05-03,화,뉴욕 치즈 케이크,완제품,개,17,8,7,7,0,1,17,0.1,1.28,3500.0
2022-05-03,화,그린티 파우더,원재료,g,0,960,280,280,0,0,680,0.0,0.0,0.0
2022-05-03,화,모카/초콜릿 소스,원재료,mL,0,2060,510,510,0,0,1550,0.0,0.0,0.0
2022-05-03,화,에스프레소 원두,원재료,g,9000,2978,1962,1962,0,0,10016,0.0,0.0,0.0
2022-05-03,화,우유,원재료,mL,33600,10640,13940,13940,0,0,30300,0.0,0.0,0.0
2022-05-03,화,휘핑크림,원재료,g,400,150,170,170,0,0,380,0.0,0.0,0.0
2022-05-04,수,치킨 토마토 치즈 샌드위치,완제품,개,33,0,14,14,0,19,0,4.275,26.0775,57000.0
2022-05-04,수,단호박 에그 샌드위치,완제품,개,25,0,11,11,0,14,0,2.66,8.246,39200.0
2022-05-04,수,크루아상,완제품,개,45,0,20,20,0,25,0,1.5,7.32,37500.0
2022-05-04,수,뉴욕 치즈 케이크,완제품,개,0,17,7,7,0,0,10,0.0,0.0,0.0
2022-05-04,수,그린티 파우더,원재료,g,0,680,280,280,0,0,400,0.0,0.0,0.0
2022-05-04,수,모카/초콜릿 소스,원재료,mL,0,1550,510,510,0,0,1040,0.0,0.0,0.0
2022-05-04,수,에스프레소 원두,원재료,g,0,10016,1890,1890,0,0,8126,0.0,0.0,0.0
2022-05-04,수,우유,원재료,mL,0,30300,13540,13540,0,0,16760,0.0,0.0,0.0
2022-05-04,수,휘핑크림,원재료,g,0,380,170,170,0,0,210,0.0,0.0,0.0
2022-05-05,목,치킨 토마토 치즈 샌드위치,완제품,개,33,0,19,19,0,14,0,3.15,19.215,42000.0
2022-05-05,목,단호박 에그 샌드위치,완제품,개,25,0,14,14,0,11,0,2.09,6.479,30800.0
2022-05-05,목,크루아상,완제품,개,45,0,23,23,0,22,0,1.32,6.4416,33000.0
2022-05-05,목,뉴욕 치즈 케이크,완제품,개,15,10,9,9,0,1,15,0.1,1.28,3500.0
2022-05-05,목,그린티 파우더,원재료,g,4200,400,340,340,0,0,4260,0.0,0.0,0.0
2022-05-05,목,모카/초콜릿 소스,원재료,mL,4000,1040,690,690,0,0,4350,0.0,0.0,0.0
2022-05-05,목,에스프레소 원두,원재료,g,0,8126,2340,2340,0,0,5786,0.0,0.0,0.0
2022-05-05,목,우유,원재료,mL,27500,16760,17680,17680,0,0,26580,0.0,0.0,0.0
2022-05-05,목,휘핑크림,원재료,g,300,210,230,230,0,0,280,0.0,0.0,0.0
2022-05-06,금,치킨 토마토 치즈 샌드위치,완제품,개,33,0,17,17,0,16,0,3.6,21.96,48000.0
2022-05-06,금,단호박 에그 샌드위치,완제품,개,25,0,13,13,0,12,0,2.28,7.068,33600.0
2022-05-06,금,크루아상,완제품,개,45,0,24,24,0,21,0,1.26,6.1488,31500.0
2022-05-06,금,뉴욕 치즈 케이크,완제품,개,0,15,9,9,0,0,6,0.0,0.0,0.0
2022-05-06,금,그린티 파우더,원재료,g,0,4260,320,320,0,0,3940,0.0,0.0,0.0
2022-05-06,금,모카/초콜릿 소스,원재료,mL,0,4350,630,630,0,0,3720,0.0,0.0,0.0
2022-05-06,금,에스프레소 원두,원재료,g,0,5786,2304,2304,0,0,3482,0.0,0.0,0.0
2022-05-06,금,우유,원재료,mL,0,26580,16900,16900,0,0,9680,0.0,0.0,0.0
2022-05-06,금,휘핑크림,원재료,g,0,280,210,210,0,0,70,0.0,0.0,0.0
2022-05-07,토,치킨 토마토 치즈 샌드위치,완제품,개,25,0,23,23,0,2,0,0.45,2.745,6000.0
2022-05-07,토,단호박 에그 샌드위치,완제품,개,19,0,17,17,0,2,0,0.38,1.178,5600.0
2022-05-07,토,크루아상,완제품,개,33,0,33,33,0,0,0,0.0,0.0,0.0
2022-05-07,토,뉴욕 치즈 케이크,완제품,개,14,6,11,11,0,0,9,0.0,0.0,0.0
2022-05-07,토,그린티 파우더,원재료,g,0,3940,420,420,0,0,3520,0.0,0.0,0.0
2022-05-07,토,모카/초콜릿 소스,원재료,mL,0,3720,720,720,0,0,3000,0.0,0.0,0.0
2022-05-07,토,에스프레소 원두,원재료,g,8500,3482,2772,2772,0,0,9210,0.0,0.0,0.0
2022-05-07,토,우유,원재료,mL,34600,9680,20540,20540,0,0,23740,0.0,0.0,0.0
2022-05-07,토,휘핑크림,원재료,g,500,70,240,240,0,0,330,0.0,0.0,0.0
2022-05-08,일,치킨 토마토 치즈 샌드위치,완제품,개,25,0,16,16,0,9,0,2.025,12.3525,27000.0
2022-05-08,일,단호박 에그 샌드위치,완제품,개,18,0,11,11,0,7,0,1.33,4.123,19600.0
2022-05-08,일,크루아상,완제품,개,31,0,22,22,0,9,0,0.54,2.6352,13500.0
2022-05-08,일,뉴욕 치즈 케이크,완제품,개,0,9,8,8,0,0,1,0.0,0.0,0.0
2022-05-08,일,그린티 파우더,원재료,g,0,3520,280,280,0,0,3240,0.0,0.0,0.0
2022-05-08,일,모카/초콜릿 소스,원재료,mL,0,3000,540,540,0,0,2460,0.0,0.0,0.0
2022-05-08,일,에스프레소 원두,원재료,g,0,9210,2034,2034,0,0,7176,0.0,0.0,0.0
2022-05-08,일,우유,원재료,mL,0,23740,14520,14520,0,0,9220,0.0,0.0,0.0
2022-05-08,일,휘핑크림,원재료,g,0,330,180,180,0,0,150,0.0,0.0,0.0
2022-05-09,월,치킨 토마토 치즈 샌드위치,완제품,개,33,0,13,13,0,20,0,4.5,27.45,60000.0
2022-05-09,월,단호박 에그 샌드위치,완제품,개,25,0,10,10,0,15,0,2.85,8.835,42000.0
2022-05-09,월,크루아상,완제품,개,45,0,17,17,0,28,0,1.68,8.1984,42000.0
2022-05-09,월,뉴욕 치즈 케이크,완제품,개,24,1,6,6,0,0,19,0.0,0.0,0.0
2022-05-09,월,그린티 파우더,원재료,g,0,3240,240,240,0,0,3000,0.0,0.0,0.0
2022-05-09,월,모카/초콜릿 소스,원재료,mL,0,2460,420,420,0,0,2040,0.0,0.0,0.0
2022-05-09,월,에스프레소 원두,원재료,g,0,7176,1530,1530,0,0,5646,0.0,0.0,0.0
2022-05-09,월,우유,원재료,mL,35000,9220,11560,11560,0,0,32660,0.0,0.0,0.0
2022-05-09,월,휘핑크림,원재료,g,400,150,140,140,0,10,400,0.01,0.0612,70.0
2022-05-10,화,치킨 토마토 치즈 샌드위치,완제품,개,33,0,18,18,0,15,0,3.375,20.5875,45000.0
2022-05-10,화,단호박 에그 샌드위치,완제품,개,25,0,13,13,0,12,0,2.28,7.068,33600.0
2022-05-10,화,크루아상,완제품,개,45,0,23,23,0,22,0,1.32,6.4416,33000.0
2022-05-10,화,뉴욕 치즈 케이크,완제품,개,0,19,8,8,0,0,11,0.0,0.0,0.0
2022-05-10,화,그린티 파우더,원재료,g,0,3000,320,320,0,0,2680,0.0,0.0,0.0
2022-05-10,화,모카/초콜릿 소스,원재료,mL,0,2040,600,600,0,0,1440,0.0,0.0,0.0
2022-05-10,화,에스프레소 원두,원재료,g,0,5646,2214,2214,0,0,3432,0.0,0.0,0.0
2022-05-10,화,우유,원재료,mL,0,32660,16320,16320,0,0,16340,0.0,0.0,0.0
2022-05-10,화,휘핑크림,원재료,g,0,400,200,200,0,0,200,0.0,0.0,0.0
2022-05-11,수,치킨 토마토 치즈 샌드위치,완제품,개,33,0,15,15,0,18,0,4.05,24.705,54000.0
2022-05-11,수,단호박 에그 샌드위치,완제품,개,25,0,11,11,0,14,0,2.66,8.246,39200.0
2022-05-11,수,크루아상,완제품,개,45,0,20,20,0,25,0,1.5,7.32,37500.0
2022-05-11,수,뉴욕 치즈 케이크,완제품,개,14,11,8,8,0,3,14,0.3,3.84,10500.0
2022-05-11,수,그린티 파우더,원재료,g,0,2680,280,280,0,0,2400,0.0,0.0,0.0
2022-05-11,수,모카/초콜릿 소스,원재료,mL,0,1440,510,510,0,0,930,0.0,0.0,0.0
2022-05-11,수,에스프레소 원두,원재료,g,8600,3432,2034,2034,0,0,9998,0.0,0.0,0.0
2022-05-11,수,우유,원재료,mL,27900,16340,14540,14540,0,0,29700,0.0,0.0,0.0
2022-05-11,수,휘핑크림,원재료,g,400,200,170,170,0,30,400,0.03,0.1836,210.0
2022-05-12,목,치킨 토마토 치즈 샌드위치,완제품,개,33,0,16,16,0,17,0,3.825,23.3325,51000.0
2022-05-12,목,단호박 에그 샌드위치,완제품,개,25,0,11,11,0,14,0,2.66,8.246,39200.0
2022-05-12,목,크루아상,완제품,개,45,0,21,21,0,24,0,1.44,7.0272,36000.0
2022-05-12,목,뉴욕 치즈 케이크,완제품,개,0,14,8,8,0,0,6,0.0,0.0,0.0
2022-05-12,목,그린티 파우더,원재료,g,0,2400,280,280,0,0,2120,0.0,0.0,0.0
2022-05-12,목,모카/초콜릿 소스,원재료,mL,4100,930,570,570,0,0,4460,0.0,0.0,0.0
2022-05-12,목,에스프레소 원두,원재료,g,0,9998,1980,1980,0,0,8018,0.0,0.0,0.0
2022-05-12,목,우유,원재료,mL,0,29700,14700,14700,0,0,15000,0.0,0.0,0.0
2022-05-12,목,휘핑크림,원재료,g,0,400,190,190,0,0,210,0.0,0.0,0.0
2022-05-13,금,치킨 토마토 치즈 샌드위치,완제품,개,33,0,20,20,0,13,0,2.925,17.8425,39000.0
2022-05-13,금,단호박 에그 샌드위치,완제품,개,25,0,16,16,0,9,0,1.71,5.301,25200.0
2022-05-13,금,크루아상,완제품,개,45,0,27,27,0,18,0,1.08,5.2704,27000.0
2022-05-13,금,뉴욕 치즈 케이크,완제품,개,19,6,10,10,0,0,15,0.0,0.0,0.0
2022-05-13,금,그린티 파우더,원재료,g,0,2120,400,400,0,0,1720,0.0,0.0,0.0
2022-05-13,금,모카/초콜릿 소스,원재료,mL,0,4460,690,690,0,0,3770,0.0,0.0,0.0
2022-05-13,금,에스프레소 원두,원재료,g,0,8018,2664,2664,0,0,5354,0.0,0.0,0.0
2022-05-13,금,우유,원재료,mL,29200,15000,20140,20140,0,0,24060,0.0,0.0,0.0
2022-05-13,금,휘핑크림,원재료,g,300,210,230,230,0,0,280,0.0,0.0,0.0
2022-05-14,토,치킨 토마토 치즈 샌드위치,완제품,개,22,0,22,22,0,0,0,0.0,0.0,0.0
2022-05-14,토,단호박 에그 샌드위치,완제품,개,19,0,16,16,0,3,0,0.57,1.767,8400.0
2022-05-14,토,크루아상,완제품,개,34,0,28,28,0,6,0,0.36,1.7568,9000.0
2022-05-14,토,뉴욕 치즈 케이크,완제품,개,0,15,10,10,0,0,5,0.0,0.0,0.0
2022-05-14,토,그린티 파우더,원재료,g,0,1720,380,380,0,0,1340,0.0,0.0,0.0
2022-05-14,토,모카/초콜릿 소스,원재료,mL,0,3770,780,780,0,0,2990,0.0,0.0,0.0
2022-05-14,토,에스프레소 원두,원재료,g,0,5354,2754,2754,0,0,2600,0.0,0.0,0.0
2022-05-14,토,우유,원재료,mL,0,24060,20460,20460,0,0,3600,0.0,0.0,0.0
2022-05-14,토,휘핑크림,원재료,g,0,280,260,260,0,0,20,0.0,0.0,0.0
2022-05-15,일,치킨 토마토 치즈 샌드위치,완제품,개,21,0,20,20,0,1,0,0.225,1.3725,3000.0
2022-05-15,일,단호박 에그 샌드위치,완제품,개,18,0,15,15,0,3,0,0.57,1.767,8400.0
2022-05-15,일,크루아상,완제품,개,36,0,26,26,0,10,0,0.6,2.928,15000.0
2022-05-15,일,뉴욕 치즈 케이크,완제품,개,16,5,10,10,0,0,11,0.0,0.0,0.0
2022-05-15,일,그린티 파우더,원재료,g,0,1340,340,340,0,0,1000,0.0,0.0,0.0
2022-05-15,일,모카/초콜릿 소스,원재료,mL,0,2990,660,660,0,0,2330,0.0,0.0,0.0
2022-05-15,일,에스프레소 원두,원재료,g,9400,2600,2520,2520,0,0,9480,0.0,0.0,0.0
2022-05-15,일,우유,원재료,mL,40600,3600,17900,17900,0,0,26300,0.0,0.0,0.0
2022-05-15,일,휘핑크림,원재료,g,500,20,220,220,0,0,300,0.0,0.0,0.0
2022-05-16,월,치킨 토마토 치즈 샌드위치,완제품,개,33,0,16,16,0,17,0,3.825,23.3325,51000.0
2022-05-16,월,단호박 에그 샌드위치,완제품,개,25,0,13,13,0,12,0,2.28,7.068,33600.0
2022-05-16,월,크루아상,완제품,개,45,0,24,24,0,21,0,1.26,6.1488,31500.0
2022-05-16,월,뉴욕 치즈 케이크,완제품,개,0,11,8,8,0,0,3,0.0,0.0,0.0
2022-05-16,월,그린티 파우더,원재료,g,0,1000,300,300,0,0,700,0.0,0.0,0.0
2022-05-16,월,모카/초콜릿 소스,원재료,mL,0,2330,600,600,0,0,1730,0.0,0.0,0.0
2022-05-16,월,에스프레소 원두,원재료,g,0,9480,2178,2178,0,0,7302,0.0,0.0,0.0
2022-05-16,월,우유,원재료,mL,0,26300,15700,15700,0,0,10600,0.0,0.0,0.0
2022-05-16,월,휘핑크림,원재료,g,0,300,200,200,0,0,100,0.0,0.0,0.0
2022-05-17,화,치킨 토마토 치즈 샌드위치,완제품,개,33,0,15,15,0,18,0,4.05,24.705,54000.0
2022-05-17,화,단호박 에그 샌드위치,완제품,개,25,0,12,12,0,13,0,2.47,7.657,36400.0
2022-05-17,화,크루아상,완제품,개,45,0,22,22,0,23,0,1.38,6.7344,34500.0
2022-05-17,화,뉴욕 치즈 케이크,완제품,개,22,3,7,7,0,0,18,0.0,0.0,0.0
2022-05-17,화,그린티 파우더,원재료,g,0,700,300,300,0,0,400,0.0,0.0,0.0
2022-05-17,화,모카/초콜릿 소스,원재료,mL,0,1730,540,540,0,0,1190,0.0,0.0,0.0
2022-05-17,화,에스프레소 원두,원재료,g,0,7302,2034,2034,0,0,5268,0.0,0.0,0.0
2022-05-17,화,우유,원재료,mL,33600,10600,14740,14740,0,0,29460,0.0,0.0,0.0
2022-05-17,화,휘핑크림,원재료,g,500,100,180,180,0,0,420,0.0,0.0,0.0
2022-05-18,수,치킨 토마토 치즈 샌드위치,완제품,개,33,0,16,16,0,17,0,3.825,23.3325,51000.0
2022-05-18,수,단호박 에그 샌드위치,완제품,개,25,0,12,12,0,13,0,2.47,7.657,36400.0
2022-05-18,수,크루아상,완제품,개,45,0,19,19,0,26,0,1.56,7.6128,39000.0
2022-05-18,수,뉴욕 치즈 케이크,완제품,개,0,18,7,7,0,0,11,0.0,0.0,0.0
2022-05-18,수,그린티 파우더,원재료,g,0,400,260,260,0,0,140,0.0,0.0,0.0
2022-05-18,수,모카/초콜릿 소스,원재료,mL,0,1190,540,540,0,0,650,0.0,0.0,0.0
